Date,Open,High,Low,Close,Adj Close,Volume
2011-08-21,11.310000,11.500000,10.510000,10.900000,10.900000,407895
2011-08-22,10.900000,11.300000,10.810000,10.940000,10.940000,141019
2011-08-23,10.940000,11.080000,10.830000,10.850000,10.850000,85516
2011-08-24,10.850000,10.890000,9.100000,9.660000,9.660000,555232
2011-08-25,9.660000,9.890000,7.640000,8.180000,8.180000,718309
2011-08-26,8.180000,9.110000,8.120000,8.590000,8.590000,189777
2011-08-27,8.590000,9.480000,8.450000,9.070000,9.070000,216706
2011-08-28,9.070000,9.270000,8.650000,8.970000,8.970000,193411
2011-08-29,8.970000,9.000000,8.550000,8.790000,8.790000,103338
2011-08-30,8.790000,8.790000,8.010000,8.200000,8.200000,164091
2011-08-31,8.200000,8.360000,8.100000,8.210000,8.210000,97874
2011-09-01,8.210000,8.710000,8.230000,8.640000,8.640000,141975
2011-09-02,8.640000,8.690000,8.360000,8.480000,8.480000,59247
2011-09-03,8.480000,8.490000,7.850000,8.180000,8.180000,160817
2011-09-04,8.180000,8.190000,7.250000,7.610000,7.610000,234672
2011-09-05,7.610000,7.660000,6.120000,6.860000,6.860000,555289
2011-09-06,6.860000,7.600000,6.530000,7.190000,7.190000,348836
2011-09-07,7.190000,7.200000,6.510000,6.530000,6.530000,216888
2011-09-08,6.530000,6.580000,4.180000,5.030000,5.030000,1154613
2011-09-09,5.030000,5.490000,4.630000,4.770000,4.770000,223562
2011-09-10,4.770000,7.400000,4.600000,5.860000,5.860000,873010
2011-09-11,5.860000,6.580000,5.410000,6.080000,6.080000,385739
2011-09-12,6.080000,6.090000,5.700000,5.800000,5.800000,138683
2011-09-13,5.800000,5.850000,5.320000,5.620000,5.620000,243197
2011-09-14,5.620000,5.620000,4.440000,4.840000,4.840000,429502
2011-09-15,4.840000,4.990000,4.610000,4.820000,4.820000,152408
2011-09-16,4.820000,4.930000,4.700000,4.770000,4.770000,97582
2011-09-17,4.770000,5.600000,4.720000,5.200000,5.200000,229468
2011-09-18,5.200000,5.640000,4.900000,5.460000,5.460000,263597
2011-09-19,5.460000,6.800000,5.450000,6.110000,6.110000,713430
2011-09-20,6.110000,6.290000,5.060000,5.610000,5.610000,383918
2011-09-21,5.610000,5.830000,5.290000,5.430000,5.430000,175258
2011-09-22,5.430000,5.710000,5.410000,5.550000,5.550000,312415
2011-09-23,5.550000,5.640000,5.320000,5.470000,5.470000,97847
2011-09-24,5.470000,5.490000,5.320000,5.330000,5.330000,51288
2011-09-25,5.330000,5.400000,4.720000,4.870000,4.870000,277987
2011-09-26,4.870000,5.130000,4.780000,4.920000,4.920000,121363
2011-09-27,4.920000,4.970000,4.630000,4.770000,4.770000,146110
2011-09-28,4.770000,4.800000,4.670000,4.780000,4.780000,66817
2011-09-29,4.780000,5.350000,4.740000,5.140000,5.140000,208038
2011-09-30,5.140000,5.250000,4.860000,5.030000,5.030000,118531
2011-10-01,5.030000,5.100000,4.910000,5.030000,5.030000,52128
2011-10-02,5.030000,5.040000,4.890000,5.020000,5.020000,85880
2011-10-03,5.020000,5.030000,4.920000,4.960000,4.960000,78377
2011-10-04,4.960000,5.030000,4.830000,4.870000,4.870000,86107
2011-10-05,4.870000,4.900000,4.500000,4.730000,4.730000,256723
2011-10-06,4.730000,4.800000,3.780000,4.270000,4.270000,418394
2011-10-07,4.270000,4.340000,3.830000,4.010000,4.010000,159656
2011-10-08,4.010000,4.390000,4.010000,4.100000,4.100000,158762
2011-10-09,4.100000,4.200000,4.010000,4.100000,4.100000,69188
2011-10-10,4.100000,4.100000,3.850000,3.930000,3.930000,162268
2011-10-11,3.930000,4.450000,3.900000,4.150000,4.150000,282490
2011-10-12,4.150000,4.200000,4.000000,4.050000,4.050000,80377
2011-10-13,4.050000,4.110000,3.950000,3.990000,3.990000,80464
2011-10-14,3.990000,4.050000,3.710000,3.840000,3.840000,163851
2011-10-15,3.840000,3.900000,3.400000,3.560000,3.560000,131714
2011-10-16,3.560000,3.740000,2.260000,2.560000,2.560000,591902
2011-10-17,2.560000,2.900000,2.310000,2.420000,2.420000,229826
2011-10-18,2.420000,2.540000,2.040000,2.270000,2.270000,232324
2011-10-19,2.270000,2.390000,2.220000,2.350000,2.350000,113046
2011-10-20,2.350000,2.720000,2.330000,2.570000,2.570000,185287
2011-10-21,2.570000,3.300000,2.550000,3.160000,3.160000,361119
2011-10-22,3.160000,3.200000,2.950000,3.170000,3.170000,114141
2011-10-23,3.170000,3.190000,2.480000,2.550000,2.550000,258830
2011-10-24,2.550000,3.040000,2.440000,2.770000,2.770000,278159
2011-10-25,2.770000,2.850000,2.650000,2.770000,2.770000,80877
2011-10-26,2.770000,3.090000,2.730000,3.040000,3.040000,171312
2011-10-27,3.040000,3.260000,2.910000,3.190000,3.190000,162799
2011-10-28,3.190000,3.830000,3.140000,3.580000,3.580000,281957
2011-10-29,3.580000,3.650000,3.200000,3.270000,3.270000,171427
2011-10-31,3.270000,3.320000,3.070000,3.250000,3.250000,98715
2011-11-01,3.250000,3.350000,3.070000,3.150000,3.150000,120727
2011-11-02,3.150000,3.440000,3.140000,3.250000,3.250000,104522
2011-11-03,3.250000,3.280000,3.100000,3.150000,3.150000,78756
2011-11-04,3.150000,3.210000,3.010000,3.110000,3.110000,123573
2011-11-05,3.110000,3.150000,2.850000,2.970000,2.970000,159571
2011-11-06,2.970000,3.000000,2.920000,2.960000,2.960000,51037
2011-11-07,2.960000,3.030000,2.950000,3.010000,3.010000,71961
2011-11-08,3.010000,3.210000,3.010000,3.040000,3.040000,186440
2011-11-09,3.040000,3.110000,2.890000,2.950000,2.950000,156655
2011-11-10,2.950000,2.970000,2.800000,2.840000,2.840000,97395
2011-11-11,2.840000,3.110000,2.820000,3.080000,3.080000,133312
2011-11-12,3.080000,3.110000,3.010000,3.030000,3.030000,62326
2011-11-13,3.030000,3.050000,2.950000,3.000000,3.000000,28888
2011-11-14,3.000000,3.000000,2.100000,2.220000,2.220000,957693
2011-11-15,2.220000,2.490000,2.110000,2.330000,2.330000,175520
2011-11-16,2.330000,2.600000,2.300000,2.560000,2.560000,108654
2011-11-17,2.560000,2.590000,1.990000,2.250000,2.250000,261039
2011-11-18,2.250000,2.390000,2.000000,2.050000,2.050000,210125
2011-11-19,2.050000,2.260000,2.000000,2.200000,2.200000,169806
2011-11-20,2.200000,2.500000,2.150000,2.200000,2.200000,182015
2011-11-21,2.200000,2.310000,2.170000,2.290000,2.290000,93197
2011-11-22,2.290000,2.350000,2.250000,2.330000,2.330000,78934
2011-11-23,2.330000,2.380000,2.270000,2.330000,2.330000,92955
2011-11-24,2.330000,2.560000,2.310000,2.430000,2.430000,211558
2011-11-25,2.430000,2.530000,2.370000,2.510000,2.510000,109592
2011-11-26,2.510000,2.530000,2.410000,2.470000,2.470000,89621
2011-11-27,2.470000,2.490000,2.420000,2.480000,2.480000,55832
2011-11-28,2.480000,2.550000,2.440000,2.550000,2.550000,103409
2011-11-29,2.550000,2.980000,2.540000,2.750000,2.750000,503908
2011-11-30,2.750000,3.090000,2.730000,2.970000,2.970000,349861
2011-12-01,2.970000,3.140000,2.930000,3.060000,3.060000,195016
2011-12-02,3.060000,3.140000,3.030000,3.120000,3.120000,178018
2011-12-03,3.120000,3.130000,2.750000,2.790000,2.790000,360981
2011-12-04,2.790000,2.900000,2.610000,2.830000,2.830000,261745
2011-12-05,2.830000,2.930000,2.780000,2.880000,2.880000,88678
2011-12-06,2.880000,3.050000,2.870000,3.030000,3.030000,165517
2011-12-07,3.030000,3.080000,2.930000,2.990000,2.990000,174201
2011-12-08,2.990000,3.010000,2.880000,2.980000,2.980000,117824
2011-12-09,2.980000,3.040000,2.930000,2.970000,2.970000,102810
2011-12-10,2.970000,3.130000,2.930000,3.050000,3.050000,225642
2011-12-11,3.050000,3.380000,2.990000,3.250000,3.250000,346453
2011-12-12,3.250000,3.290000,3.080000,3.140000,3.140000,126940
2011-12-13,3.140000,3.250000,3.140000,3.250000,3.250000,104930
2011-12-14,3.250000,3.250000,2.990000,3.150000,3.150000,225975
2011-12-15,3.150000,3.210000,3.110000,3.200000,3.200000,95417
2011-12-16,3.200000,3.220000,3.150000,3.200000,3.200000,95114
2011-12-17,3.200000,3.230000,3.160000,3.200000,3.200000,52586
2011-12-18,3.200000,3.220000,3.180000,3.190000,3.190000,34542
2011-12-19,3.190000,3.700000,3.190000,3.520000,3.520000,476965
2011-12-20,3.520000,4.500000,3.480000,3.950000,3.950000,739231
2011-12-21,3.950000,4.040000,3.810000,3.890000,3.890000,191659
2011-12-22,3.890000,3.990000,3.510000,3.890000,3.890000,216558
2011-12-23,3.890000,3.950000,3.820000,3.950000,3.950000,80030
2011-12-24,3.950000,3.970000,3.860000,3.940000,3.940000,58567
2011-12-25,3.940000,4.390000,3.780000,4.220000,4.220000,334511
2011-12-26,4.220000,4.310000,3.810000,4.020000,4.020000,358539
2011-12-27,4.020000,4.100000,3.960000,4.070000,4.070000,121501
2011-12-28,4.070000,4.250000,3.990000,4.190000,4.190000,140029
2011-12-29,4.190000,4.330000,4.120000,4.170000,4.170000,223710
2011-12-30,4.170000,4.300000,4.060000,4.250000,4.250000,172118
2011-12-31,4.250000,5.000000,4.200000,4.720000,4.720000,596240
2012-01-01,4.720000,5.500000,4.620000,5.270000,5.270000,553045
2012-01-02,5.270000,5.470000,4.800000,5.220000,5.220000,360357
2012-01-03,5.220000,5.290000,4.650000,4.880000,4.880000,619170
2012-01-04,4.880000,5.700000,4.750000,5.570000,5.570000,688717
2012-01-05,5.570000,7.220000,5.570000,6.950000,6.950000,1130623
2012-01-06,6.950000,7.210000,6.130000,6.700000,6.700000,1481327
2012-01-07,6.700000,7.020000,6.380000,6.810000,6.810000,325053
2012-01-08,6.810000,7.200000,6.730000,7.110000,7.110000,403151
2012-01-09,7.110000,7.190000,5.810000,6.330000,6.330000,960592
2012-01-10,6.330000,6.890000,6.000000,6.360000,6.360000,705056
2012-01-11,6.360000,7.140000,6.410000,6.900000,6.900000,677642
2012-01-12,6.900000,7.000000,6.340000,6.800000,6.800000,944165
2012-01-13,6.800000,6.800000,6.400000,6.410000,6.410000,398312
2012-01-14,6.410000,6.950000,6.220000,6.750000,6.750000,935192
2012-01-15,6.750000,7.080000,6.740000,7.000000,7.000000,429700
2012-01-16,7.000000,7.190000,6.510000,6.680000,6.680000,837413
2012-01-17,6.680000,6.950000,4.640000,5.600000,5.600000,1288538
2012-01-18,5.600000,6.950000,5.100000,5.920000,5.920000,1354753
2012-01-19,5.920000,6.360000,5.870000,6.360000,6.360000,709705
2012-01-20,6.360000,6.580000,6.260000,6.490000,6.490000,429803
2012-01-21,6.490000,6.550000,6.100000,6.180000,6.180000,407116
2012-01-22,6.180000,6.450000,6.100000,6.310000,6.310000,282233
2012-01-23,6.310000,6.390000,6.210000,6.360000,6.360000,111630
2012-01-24,6.360000,6.390000,6.220000,6.290000,6.290000,224665
2012-01-25,6.290000,6.320000,5.500000,5.750000,5.750000,782053
2012-01-26,5.750000,5.920000,5.300000,5.340000,5.340000,692624
2012-01-27,5.340000,5.510000,5.050000,5.290000,5.290000,611581
2012-01-28,5.290000,5.760000,5.260000,5.630000,5.630000,499881
2012-01-29,5.630000,5.700000,5.330000,5.380000,5.380000,254457
2012-01-30,5.380000,5.600000,5.370000,5.490000,5.490000,233179
2012-01-31,5.490000,5.650000,5.430000,5.480000,5.480000,267099
2012-02-01,5.480000,6.200000,5.470000,6.080000,6.080000,672632
2012-02-02,6.080000,6.200000,5.820000,6.100000,6.100000,328716
2012-02-03,6.100000,6.140000,5.720000,5.960000,5.960000,350818
2012-02-04,5.960000,5.990000,5.840000,5.870000,5.870000,122071
2012-02-05,5.870000,5.880000,5.450000,5.690000,5.690000,683010
2012-02-06,5.690000,5.720000,5.450000,5.450000,5.450000,500693
2012-02-07,5.450000,5.780000,5.450000,5.690000,5.690000,408854
2012-02-08,5.690000,5.850000,5.300000,5.600000,5.600000,1342007
2012-02-09,5.600000,5.920000,5.500000,5.830000,5.830000,516915
2012-02-10,5.830000,5.990000,5.800000,5.910000,5.910000,230967
2012-02-11,5.910000,6.000000,5.540000,5.600000,5.600000,397688
2012-02-12,5.600000,5.850000,5.430000,5.510000,5.510000,459004
2012-02-13,5.510000,5.720000,5.200000,5.260000,5.260000,909500
2012-02-14,5.260000,5.450000,4.210000,4.460000,4.460000,1399443
2012-02-15,4.460000,4.880000,4.200000,4.330000,4.330000,741639
2012-02-16,4.330000,4.440000,3.880000,4.270000,4.270000,697818
2012-02-17,4.270000,4.770000,4.230000,4.410000,4.410000,606244
2012-02-18,4.410000,4.500000,4.120000,4.220000,4.220000,300903
2012-02-19,4.220000,4.520000,4.180000,4.390000,4.390000,271300
2012-02-20,4.390000,4.470000,4.290000,4.360000,4.360000,162939
2012-02-21,4.360000,4.400000,4.210000,4.270000,4.270000,222970
2012-02-22,4.270000,4.540000,4.270000,4.420000,4.420000,460671
2012-02-23,4.420000,5.200000,4.420000,5.010000,5.010000,792557
2012-02-24,5.010000,5.100000,4.830000,5.030000,5.030000,446896
2012-02-25,5.030000,5.070000,4.650000,4.770000,4.770000,420213
2012-02-26,4.770000,5.100000,4.770000,4.920000,4.920000,347092
2012-02-27,4.920000,4.990000,4.890000,4.960000,4.960000,145288
2012-02-28,4.960000,5.000000,4.740000,4.870000,4.870000,305075
2012-02-29,4.870000,4.900000,4.800000,4.860000,4.860000,129089
2012-03-01,4.860000,4.990000,4.860000,4.920000,4.920000,218150
2012-03-02,4.920000,4.950000,4.510000,4.700000,4.700000,613272
2012-03-03,4.700000,4.780000,4.510000,4.610000,4.610000,187646
2012-03-04,4.610000,4.950000,4.610000,4.820000,4.820000,283142
2012-03-05,4.820000,5.050000,4.820000,4.980000,4.980000,325526
2012-03-06,4.980000,5.070000,4.900000,4.990000,4.990000,221579
2012-03-07,4.990000,5.050000,4.840000,4.940000,4.940000,227645
2012-03-08,4.940000,5.000000,4.760000,4.930000,4.930000,283093
2012-03-09,4.930000,4.950000,4.820000,4.860000,4.860000,160227
2012-03-10,4.860000,4.910000,4.750000,4.830000,4.830000,135426
2012-03-11,4.830000,4.990000,4.810000,4.910000,4.910000,208576
2012-03-12,4.910000,4.950000,4.860000,4.890000,4.890000,108198
2012-03-13,4.890000,5.410000,4.870000,5.270000,5.270000,656673
2012-03-14,5.270000,5.450000,5.250000,5.380000,5.380000,337721
2012-03-15,5.380000,5.450000,5.260000,5.330000,5.330000,219063
2012-03-16,5.330000,5.400000,5.300000,5.340000,5.340000,174983
2012-03-17,5.340000,5.400000,5.210000,5.220000,5.220000,207915
2012-03-18,5.220000,5.340000,5.210000,5.280000,5.280000,120310
2012-03-19,5.280000,5.310000,4.500000,4.690000,4.690000,922722
2012-03-20,4.690000,4.900000,4.590000,4.840000,4.840000,318065
2012-03-21,4.840000,4.870000,4.750000,4.810000,4.810000,223605
2012-03-22,4.810000,4.880000,4.600000,4.700000,4.700000,276226
2012-03-23,4.700000,4.790000,4.600000,4.690000,4.690000,254329
2012-03-24,4.690000,4.730000,4.600000,4.680000,4.680000,181738
2012-03-25,4.680000,4.680000,4.300000,4.550000,4.550000,322035
2012-03-25,4.550000,4.740000,4.520000,4.620000,4.620000,324896
2012-03-26,4.620000,4.850000,4.490000,4.810000,4.810000,342922
2012-03-27,4.810000,4.840000,4.720000,4.790000,4.790000,182050
2012-03-28,4.790000,4.860000,4.710000,4.810000,4.810000,180963
2012-03-29,4.810000,4.880000,4.720000,4.860000,4.860000,187496
2012-03-30,4.860000,4.950000,4.820000,4.910000,4.910000,173670
2012-03-31,4.910000,4.920000,4.730000,4.830000,4.830000,172377
2012-04-01,4.830000,5.080000,4.760000,4.970000,4.970000,398480
2012-04-02,4.970000,4.990000,4.810000,4.950000,4.950000,384710
2012-04-03,4.950000,4.970000,4.890000,4.910000,4.910000,251784
2012-04-04,4.910000,4.930000,4.870000,4.920000,4.920000,165880
2012-04-05,4.920000,4.980000,4.880000,4.950000,4.950000,287735
2012-04-06,4.950000,4.950000,4.690000,4.690000,4.690000,388783
2012-04-07,4.690000,4.800000,4.620000,4.790000,4.790000,197917
2012-04-08,4.790000,4.880000,4.730000,4.870000,4.870000,187709
2012-04-09,4.870000,4.900000,4.760000,4.840000,4.840000,256671
2012-04-10,4.840000,4.980000,4.790000,4.930000,4.930000,327827
2012-04-11,4.930000,4.950000,4.840000,4.920000,4.920000,226872
2012-04-12,4.920000,4.940000,4.730000,4.940000,4.940000,452385
2012-04-13,4.940000,5.030000,4.900000,4.960000,4.960000,317996
2012-04-14,4.960000,4.980000,4.860000,4.970000,4.970000,163921
2012-04-15,4.970000,4.980000,4.910000,4.930000,4.930000,154236
2012-04-16,4.930000,5.020000,4.930000,4.980000,4.980000,151983
2012-04-17,4.980000,5.180000,4.960000,5.120000,5.120000,401659
2012-04-18,5.120000,5.190000,5.100000,5.140000,5.140000,240310
2012-04-19,5.140000,5.480000,5.100000,5.350000,5.350000,544263
2012-04-20,5.350000,5.480000,5.110000,5.260000,5.260000,321118
2012-04-21,5.260000,5.320000,5.100000,5.200000,5.200000,192195
2012-04-22,5.200000,5.220000,4.960000,4.960000,4.960000,252978
2012-04-23,4.960000,5.200000,4.950000,5.100000,5.100000,360126
2012-04-24,5.100000,5.180000,5.040000,5.130000,5.130000,182736
2012-04-25,5.130000,5.170000,4.990000,5.100000,5.100000,291333
2012-04-26,5.100000,5.120000,5.030000,5.110000,5.110000,131461
2012-04-27,5.110000,5.110000,4.850000,4.980000,4.980000,453939
2012-04-28,4.980000,5.020000,4.880000,4.900000,4.900000,109717
2012-04-29,4.900000,5.000000,4.870000,4.950000,4.950000,275744
2012-04-30,4.950000,5.000000,4.920000,5.000000,5.000000,181986
2012-05-01,5.000000,5.180000,4.970000,5.070000,5.070000,487937
2012-05-02,5.070000,5.180000,5.020000,5.130000,5.130000,180427
2012-05-03,5.130000,5.150000,5.070000,5.070000,5.070000,223210
2012-05-04,5.070000,5.120000,5.030000,5.080000,5.080000,95532
2012-05-05,5.080000,5.100000,5.010000,5.050000,5.050000,97474
2012-05-06,5.050000,5.100000,4.970000,5.060000,5.060000,232779
2012-05-07,5.060000,5.100000,4.960000,5.050000,5.050000,342801
2012-05-08,5.050000,5.100000,5.000000,5.040000,5.040000,196640
2012-05-09,5.040000,5.130000,4.800000,4.850000,4.850000,347144
2012-05-10,4.850000,5.000000,4.800000,4.960000,4.960000,311100
2012-05-11,4.960000,5.000000,4.920000,4.950000,4.950000,103382
2012-05-12,4.950000,5.000000,4.920000,4.930000,4.930000,69673
2012-05-13,4.930000,5.040000,4.900000,5.010000,5.010000,263695
2012-05-14,5.010000,5.040000,4.950000,5.040000,5.040000,220957
2012-05-15,5.040000,5.130000,5.000000,5.090000,5.090000,351814
2012-05-16,5.090000,5.100000,5.050000,5.100000,5.100000,135248
2012-05-17,5.100000,5.130000,5.060000,5.120000,5.120000,268289
2012-05-18,5.120000,5.140000,5.070000,5.100000,5.100000,118319
2012-05-19,5.100000,5.150000,5.090000,5.090000,5.090000,95644
2012-05-20,5.090000,5.130000,5.060000,5.100000,5.100000,171340
2012-05-21,5.100000,5.120000,5.050000,5.100000,5.100000,237263
2012-05-22,5.100000,5.170000,5.070000,5.140000,5.140000,271619
2012-05-23,5.140000,5.150000,5.070000,5.120000,5.120000,148029
2012-05-24,5.120000,5.150000,5.100000,5.150000,5.150000,118398
2012-05-25,5.150000,5.150000,5.100000,5.100000,5.100000,84985
2012-05-26,5.100000,5.150000,5.100000,5.140000,5.140000,80709
2012-05-27,5.140000,5.160000,5.110000,5.140000,5.140000,141508
2012-05-28,5.140000,5.160000,5.010000,5.150000,5.150000,313167
2012-05-29,5.150000,5.170000,5.100000,5.140000,5.140000,205489
2012-05-30,5.140000,5.200000,5.110000,5.180000,5.180000,203750
2012-05-31,5.180000,5.280000,5.180000,5.270000,5.270000,234080
2012-06-01,5.270000,5.270000,5.210000,5.250000,5.250000,79520
2012-06-02,5.250000,5.250000,5.210000,5.210000,5.210000,66238
2012-06-03,5.210000,5.280000,5.180000,5.270000,5.270000,268035
2012-06-04,5.270000,5.500000,5.220000,5.440000,5.440000,452286
2012-06-05,5.440000,5.490000,5.390000,5.460000,5.460000,221376
2012-06-06,5.460000,5.590000,5.410000,5.590000,5.590000,264420
2012-06-07,5.590000,5.660000,5.560000,5.630000,5.630000,302527
2012-06-08,5.630000,5.700000,5.460000,5.560000,5.560000,206719
2012-06-09,5.560000,5.580000,5.430000,5.470000,5.470000,134034
2012-06-10,5.470000,5.600000,5.430000,5.570000,5.570000,221882
2012-06-11,5.570000,5.750000,5.500000,5.700000,5.700000,442662
2012-06-12,5.700000,5.960000,5.660000,5.930000,5.930000,335216
2012-06-13,5.930000,5.970000,5.810000,5.950000,5.950000,206567
2012-06-14,5.950000,6.590000,5.880000,6.500000,6.500000,401826
2012-06-15,6.500000,6.600000,6.260000,6.400000,6.400000,505216
2012-06-16,6.400000,6.530000,6.100000,6.160000,6.160000,308913
2012-06-17,6.160000,6.360000,6.030000,6.310000,6.310000,293446
2012-06-18,6.310000,6.530000,6.280000,6.500000,6.500000,282752
2012-06-19,6.500000,6.710000,6.450000,6.670000,6.670000,423271
2012-06-20,6.670000,6.800000,6.560000,6.680000,6.680000,347681
2012-06-21,6.680000,6.800000,6.430000,6.550000,6.550000,374175
2012-06-22,6.550000,6.650000,6.400000,6.430000,6.430000,130792
2012-06-23,6.430000,6.470000,6.350000,6.350000,6.350000,217549
2012-06-24,6.350000,6.450000,6.220000,6.300000,6.300000,395654
2012-06-25,6.300000,6.470000,6.290000,6.420000,6.420000,311935
2012-06-26,6.420000,6.650000,6.400000,6.650000,6.650000,274046
2012-06-27,6.650000,6.670000,6.490000,6.610000,6.610000,282297
2012-06-28,6.610000,6.680000,6.540000,6.650000,6.650000,174369
2012-06-29,6.650000,6.690000,6.600000,6.690000,6.690000,137136
2012-06-30,6.690000,6.690000,6.540000,6.630000,6.630000,135823
2012-07-01,6.630000,6.770000,6.580000,6.760000,6.760000,217005
2012-07-02,6.760000,6.760000,6.400000,6.450000,6.450000,465280
2012-07-03,6.450000,6.550000,6.450000,6.510000,6.510000,217804
